time,open,high,low,close
4/18/2012,4.98,5.18,4.98,5.16
4/19/2012,5.17,5.18,5.06,5.13
4/20/2012,5.15,5.38,5.09,5.38
4/21/2012,5.4,5.43,5.19,5.24
4/22/2012,5.24,5.25,5.17,5.17
4/23/2012,5.2,5.25,5,5
4/24/2012,4.99,5.15,4.98,5.08
4/25/2012,5.12,5.14,4.86,5.14
4/26/2012,5.1,5.12,4.86,4.98
4/27/2012,5.03,5.08,4.99,5.04
4/28/2012,5.07,5.07,4.85,4.91
4/29/2012,4.92,4.96,4.81,4.91
4/30/2012,4.92,5.02,4.87,5
5/1/2012,4.94,5.04,4.86,4.97
5/2/2012,5.01,5.15,5.01,5.06
5/3/2012,5.06,5.13,5.05,5.1
5/4/2012,5.1,5.15,5.07,5.07
5/5/2012,5.09,5.11,5.04,5.04
5/6/2012,5.06,5.1,5.02,5.08
5/7/2012,5.05,5.08,4.97,5.05
5/8/2012,5.06,5.08,4.99,5.02
5/9/2012,5.02,5.08,5.01,5.02
5/10/2012,5.02,5.04,4.87,4.87
5/11/2012,4.97,4.97,4.87,4.95
5/12/2012,4.95,4.97,4.91,4.91
5/13/2012,4.95,4.95,4.94,4.94
5/14/2012,4.93,4.99,4.88,4.93
5/15/2012,4.95,5.01,4.9,4.95
5/16/2012,5,5.04,4.98,5.04
5/17/2012,5.02,5.03,5.01,5.02
5/18/2012,5.03,5.07,5.03,5.07
5/19/2012,5.08,5.08,5.05,5.07
5/20/2012,5.03,5.08,5.03,5.03
5/21/2012,5.04,5.09,5.01,5.08
5/22/2012,5.05,5.07,5,5.03
5/23/2012,5.02,5.1,5.02,5.1
5/24/2012,5.08,5.12,5.04,5.12
5/25/2012,5.09,5.1,5.08,5.08
5/26/2012,5.08,5.09,5.06,5.07
5/27/2012,5.08,5.08,5,5.07
5/28/2012,5.08,5.08,5.07,5.07
5/29/2012,5.07,5.12,4.95,5.11
5/30/2012,5.07,5.14,5.07,5.14
5/31/2012,5.14,5.17,5.1,5.17
6/1/2012,5.17,5.24,5.16,5.22
6/2/2012,5.2,5.21,5.17,5.19
6/3/2012,5.19,5.2,5.19,5.19
6/4/2012,5.18,5.24,5.14,5.22
6/5/2012,5.22,5.49,5.22,5.37
6/6/2012,5.39,5.49,5.37,5.41
6/7/2012,5.41,5.53,5.4,5.53
6/8/2012,5.48,5.63,5.46,5.61
6/9/2012,5.6,5.62,5.47,5.48
6/10/2012,5.54,5.54,5.42,5.42
6/11/2012,5.48,5.57,5.4,5.52
6/12/2012,5.57,5.9,5.53,5.71
6/13/2012,5.77,6,5.71,5.86
6/14/2012,5.86,5.91,5.79,5.9
6/15/2012,5.88,6.42,5.56,6.42
6/16/2012,6.41,6.52,6.12,6.41
6/17/2012,6.41,6.47,6.13,6.19
6/18/2012,6.13,6.34,5.98,6.06
6/19/2012,6.13,6.49,6.13,6.46
6/20/2012,6.4,6.65,6.26,6.64
6/21/2012,6.66,6.69,6.64,6.64
6/22/2012,6.64,6.67,6.48,6.59
6/23/2012,6.6,6.61,6.33,6.45
6/24/2012,6.35,6.45,6.35,6.4
6/25/2012,6.35,6.35,6.11,6.26
6/26/2012,6.26,6.46,6.17,6.41
6/27/2012,6.41,6.68,6.34,6.49
6/28/2012,6.49,6.54,5.99,6.5
6/29/2012,6.5,6.63,6.49,6.52
6/30/2012,6.58,6.61,6.5,6.61
7/1/2012,6.6,6.62,6.52,6.52
7/2/2012,6.55,6.64,6.52,6.61
7/3/2012,6.61,6.66,6.4,6.44
7/4/2012,6.44,6.55,6.36,6.44
7/5/2012,6.52,6.66,6.52,6.6
7/6/2012,6.59,6.6,6.39,6.59
7/7/2012,6.6,6.79,6.56,6.79
7/8/2012,6.8,6.8,6.45,6.73
7/9/2012,6.77,6.99,6.55,6.94
7/10/2012,6.95,7.13,6.95,7.08
7/11/2012,7.08,7.15,7.04,7.14
7/12/2012,7.15,7.59,7.1,7.59
7/13/2012,7.6,7.69,7.46,7.59
7/14/2012,7.58,7.58,7.44,7.55
7/15/2012,7.55,7.57,7.4,7.57
7/16/2012,7.57,8.3,7.14,8.3
7/17/2012,8.3,8.8,7.7,8.55
7/18/2012,8.5,9.15,8.36,9
7/19/2012,9.06,9.2,8.76,8.76
7/20/2012,8.76,8.76,7.93,8.44
7/21/2012,8.52,8.91,8.2,8.74
7/22/2012,8.74,8.8,8.3,8.42
7/23/2012,8.42,8.88,8.1,8.59
7/24/2012,8.59,8.8,8.25,8.61
7/25/2012,8.59,8.64,8.24,8.64
7/26/2012,8.64,8.83,8.45,8.75
7/27/2012,8.76,8.91,8.76,8.83
7/28/2012,8.83,9,8.78,8.88
7/29/2012,8.79,8.79,8.7,8.71
7/30/2012,8.7,9,8.54,9
7/31/2012,9,9.28,8.92,9.28
8/1/2012,9.28,9.5,8.9,9.45
8/2/2012,9.45,10.52,9.4,10.44
8/3/2012,10.4,12,10.1,10.79
8/4/2012,10.96,11.2,10.5,10.51
8/5/2012,10.93,10.93,10.29,10.71
8/6/2012,10.71,10.99,10.43,10.84
8/7/2012,10.86,10.87,10.72,10.75
8/8/2012,10.75,11.04,10.7,10.99
8/9/2012,11,12.49,10.79,11
8/10/2012,11,11.5,10.9,11.32
8/11/2012,11.32,11.4,11.25,11.38
8/12/2012,11.4,11.69,11.34,11.49
8/13/2012,11.42,11.98,11.4,11.89
8/14/2012,11.9,12.3,11.81,12.25
8/15/2012,12.13,13.2,12.13,13.01
8/16/2012,13.14,13.5,12.75,13.42
8/17/2012,13.49,16.41,11.5,12.5
8/18/2012,12.64,12.99,11.11,11.54
8/19/2012,11.86,11.86,7.1,8.06
8/20/2012,8.09,10.33,7.86,10.05
8/21/2012,9.79,10.51,9.53,10.18
8/22/2012,9.99,10.71,9.75,9.96
8/23/2012,9.96,10.19,9.78,10.02
8/24/2012,10.03,10.51,9.83,10.37
8/25/2012,10.45,10.58,10.14,10.57
8/26/2012,10.57,10.62,10.2,10.31
8/27/2012,10.31,11.93,10.31,10.78
8/28/2012,10.9,11.21,10.63,11
8/29/2012,11,11.05,10.49,10.78
8/30/2012,10.81,10.91,10.51,10.65
8/31/2012,10.65,10.8,9.69,10.16
9/1/2012,10.2,10.2,9.85,9.91
9/2/2012,10.07,10.18,9.49,10.18
9/3/2012,10.17,10.55,9.95,10.55
9/4/2012,10.36,10.5,10.14,10.36
9/5/2012,10.38,10.99,10.12,10.99
9/6/2012,10.9,11.15,10.68,11.02
9/7/2012,11.03,11.1,10.83,11.03
9/8/2012,10.98,11.11,10.3,10.97
9/9/2012,10.97,11.04,10.84,10.98
9/10/2012,10.85,11.08,10.74,10.95
9/11/2012,10.95,11.04,10.38,11.04
9/12/2012,11.04,11.14,10.75,11.14
9/13/2012,11.17,11.42,10.98,11.3
9/14/2012,11.26,11.7,11.05,11.5
9/15/2012,11.6,11.65,11.35,11.63
9/16/2012,11.63,11.8,11.53,11.75
9/17/2012,11.75,11.88,11.58,11.85
9/18/2012,11.85,12.28,11.67,11.91
9/19/2012,11.9,12.5,11.9,12.32
9/20/2012,12.44,12.66,12.28,12.28
9/21/2012,12.29,12.35,12.01,12.19
9/22/2012,12.14,12.25,11.97,11.97
9/23/2012,12.11,12.11,11.79,11.99
9/24/2012,11.99,11.99,11.69,11.9
9/25/2012,11.9,12.18,11.56,11.75
9/26/2012,11.8,12.2,11.53,12.2
9/27/2012,12.2,12.38,11.84,12.22
9/28/2012,12.21,12.28,11.53,12.28
9/29/2012,12.28,12.28,12.12,12.28
9/30/2012,12.2,12.28,12.17,12.22
10/1/2012,12.21,12.27,11.6,12.14
10/2/2012,12.2,12.7,12.14,12.64
10/3/2012,12.63,12.99,12.45,12.9
10/4/2012,12.9,12.9,12.51,12.57
10/5/2012,12.61,12.7,11.5,12.5
10/6/2012,12.51,12.6,12.06,12.39
10/7/2012,12.39,12.45,11.52,11.71
10/8/2012,11.7,11.99,10.42,11.62
10/9/2012,11.62,12.26,11.52,11.99
10/10/2012,11.85,12.25,11.79,12.24
10/11/2012,12.1,12.13,11.58,12.09
10/12/2012,11.95,12.1,11.81,11.9
10/13/2012,11.9,12,11.81,11.85
10/14/2012,11.85,11.9,11.79,11.79
10/15/2012,11.78,11.84,11.03,11.66
10/16/2012,11.8,11.94,11.17,11.92
10/17/2012,11.79,11.97,11.15,11.88
10/18/2012,11.9,11.9,11.55,11.8
10/19/2012,11.75,11.84,11.5,11.67
10/20/2012,11.65,11.7,11.53,11.6
10/21/2012,11.6,11.68,11.29,11.32
10/22/2012,11.54,11.57,11.27,11.49
10/23/2012,11.5,11.7,11.25,11.58
10/24/2012,11.38,11.62,11.01,11.4
10/25/2012,11.39,11.39,10.4,10.55
10/26/2012,10.46,10.84,9.68,10
10/27/2012,10,10.75,9.5,10.43
10/28/2012,10.35,10.75,10.3,10.54
10/29/2012,10.67,10.8,10.32,10.8
10/30/2012,10.8,10.81,10.43,10.8
10/31/2012,10.79,11,10.66,11
11/1/2012,11,11.05,10.63,10.85
11/2/2012,10.85,10.96,10.45,10.67
11/3/2012,10.54,10.69,10.41,10.66
11/4/2012,10.67,10.68,10.4,10.64
11/5/2012,10.63,10.8,10.5,10.78
11/6/2012,10.78,10.8,10.51,10.74
11/7/2012,10.68,10.84,10.45,10.8
11/8/2012,10.65,10.83,10.25,10.81
11/9/2012,10.69,10.84,10.61,10.8
11/10/2012,10.8,10.87,10.63,10.81
11/11/2012,10.82,10.85,10.64,10.82
11/12/2012,10.78,10.92,10.72,10.87
11/13/2012,10.92,10.99,10.76,10.87
11/14/2012,10.87,10.98,10.74,10.97
11/15/2012,10.98,11.05,10.81,11.05
11/16/2012,11.05,11.6,10.96,11.46
11/17/2012,11.48,11.65,11.45,11.57
11/18/2012,11.56,11.65,11.32,11.51
11/19/2012,11.51,11.65,11.03,11.65
11/20/2012,11.6,11.69,11.44,11.65
11/21/2012,11.64,11.67,11.34,11.67
11/22/2012,11.67,12.12,11.55,11.88
11/23/2012,11.86,12.16,11.66,12.16
11/24/2012,12.16,12.29,12.06,12.25
11/25/2012,12.29,12.35,12.2,12.31
11/26/2012,12.32,12.4,12.11,12.2
11/27/2012,12.2,12.23,11.75,12.07
11/28/2012,12.01,12.74,11.93,12.22
11/29/2012,12.22,12.41,12.1,12.37
11/30/2012,12.35,12.45,12.2,12.43
12/1/2012,12.39,12.46,12.31,12.34
12/2/2012,12.44,12.46,12.24,12.42
12/3/2012,12.46,12.6,12.32,12.6
12/4/2012,12.5,13.01,12.42,12.59
12/5/2012,12.86,13.43,12.63,13.2
12/6/2012,13.2,13.59,13.02,13.45
12/7/2012,13.34,13.48,13.11,13.37
12/8/2012,13.3,13.37,13.3,13.36
12/9/2012,13.35,13.36,13.1,13.29
12/10/2012,13.3,13.4,13.03,13.3
12/11/2012,13.13,13.41,13.13,13.35
12/12/2012,13.39,13.49,13.23,13.49
12/13/2012,13.49,13.52,13.05,13.52
12/14/2012,13.51,13.94,13.38,13.51
12/15/2012,13.51,13.57,13.28,13.38
12/16/2012,13.38,13.44,13.27,13.27
12/17/2012,13.28,13.29,12.85,13.2
12/18/2012,13.3,13.62,12.75,13.13
12/19/2012,13.13,13.4,13,13.4
12/20/2012,13.27,13.44,13.14,13.35
12/21/2012,13.38,13.41,13.2,13.2
12/22/2012,13.28,13.37,13.11,13.2
12/23/2012,13.2,13.29,13.04,13.14
12/24/2012,13.11,13.24,13.01,13.23
12/25/2012,13.23,13.25,13.09,13.24
12/26/2012,13.09,13.19,13.01,13.18
12/27/2012,13.18,13.25,12.91,13.2
12/28/2012,13.19,13.29,13.01,13.18
12/29/2012,13.18,13.28,13.11,13.22
12/30/2012,13.13,13.29,13.1,13.2
12/31/2012,13.2,13.29,13.05,13.24
1/1/2013,13.24,13.24,12.77,13.22
1/2/2013,13.12,13.19,12.98,13.09
1/3/2013,13.09,13.26,12.96,13.19
1/4/2013,13.12,13.24,12.84,13.19
1/5/2013,13.19,13.19,13.03,13.15
1/6/2013,13.11,13.15,13.06,13.15
1/7/2013,13.1,13.2,13.04,13.2
1/8/2013,13.2,13.5,13.05,13.5
1/9/2013,13.51,13.65,13.18,13.58
1/10/2013,13.67,14.19,13.5,14
1/11/2013,14,14.1,13.85,14
1/12/2013,14.02,14.07,13.84,13.89
1/13/2013,13.94,14.03,13.54,13.64
1/14/2013,13.65,14.1,13.5,14.1
1/15/2013,14.1,14.32,13.88,14.2
1/16/2013,14.15,14.65,14.01,14.53
1/17/2013,14.53,15.47,14.45,15.36
1/18/2013,15.34,15.7,15.17,15.57
1/19/2013,15.52,15.65,15.32,15.38
1/20/2013,15.48,15.69,15.38,15.5
1/21/2013,15.62,16.98,15.45,16.52
1/22/2013,16.53,17.6,16.45,17.35
1/23/2013,17.5,17.6,16.86,17.5
1/24/2013,17.5,19.2,16,17.29
1/25/2013,17.15,17.72,16.12,17.49
1/26/2013,17.3,17.49,16.67,17.49
1/27/2013,17.49,17.6,17.08,17.6
1/28/2013,17.6,18.74,17.48,18.67
1/29/2013,18.6,19.85,18.53,19.35
1/30/2013,19.46,19.47,18.85,19.45
1/31/2013,19.45,21,19.27,20.46
2/1/2013,20.3,20.9,20.04,20.35
2/2/2013,20.35,20.53,19.5,19.82
2/3/2013,19.76,20.59,19.57,20.29
2/4/2013,20.55,20.7,19.9,20.3
2/5/2013,20.3,20.69,20.08,20.5
2/6/2013,20.56,20.99,20.33,20.91
2/7/2013,20.91,21.96,20.9,21.71
2/8/2013,21.95,22.63,21.81,22.4
2/9/2013,22.4,23.5,22.24,23.14
2/10/2013,23.46,23.8,22.85,23.7
2/11/2013,23.74,23.94,23.16,23.94
2/12/2013,23.94,25.85,23.87,25.47
2/13/2013,25.33,25.97,25,25
2/14/2013,25,27.5,22.42,27.4
2/15/2013,27.4,27.56,26.72,27
2/16/2013,27.43,27.58,26.71,27.5
2/17/2013,27.36,27.5,25.25,26.98
2/18/2013,26.81,27,26.29,26.92
2/19/2013,26.92,29.5,26.7,29.39
2/20/2013,29.39,30.07,29.21,30
2/21/2013,30,30.14,29.6,30
2/22/2013,29.96,31.49,29.9,30.4
2/23/2013,30.37,30.44,27.67,29.54
2/24/2013,29.55,30.37,29.08,29.78
2/25/2013,29.79,30.49,29.78,30.43
2/26/2013,30.43,32,29.85,31.1
2/27/2013,31.01,31.77,30.45,31.31
2/28/2013,31.31,34.42,31.31,33.53
3/1/2013,33.53,34.75,33.25,34.55
3/2/2013,34.55,34.77,33.6,34.16
3/3/2013,34.29,34.34,33.91,34.33
3/4/2013,34.33,37,34.24,36.52
3/5/2013,36.56,41,36.53,40.75
3/6/2013,40.66,49.17,40.66,42.32
3/7/2013,42.31,46,33,41.68
3/8/2013,41.68,44.37,40.56,43.76
3/9/2013,43.77,46,42,46
3/10/2013,45.76,47,45,45.29
3/11/2013,45.97,48.38,45.6,48.25
3/12/2013,48.15,48.25,36,44.84
3/13/2013,44.29,47.09,44.2,46.99
3/14/2013,46.99,47.97,46.8,46.95
3/15/2013,46.95,47.29,46.9,46.9
3/16/2013,46.93,47,46.58,46.74
3/17/2013,46.7,47.24,46.7,47.24
3/18/2013,47.24,51.1,46.98,50.35
3/19/2013,49.87,60,48,59.41
3/20/2013,59.46,67.99,58.86,64.2
3/21/2013,65.13,76.91,64.61,72.23
3/22/2013,70.87,74.47,65,69.9
3/23/2013,68.81,72,50.09,63.9
3/24/2013,64.37,71,63.36,70.22
3/25/2013,70.22,80,69.25,75.11
3/26/2013,74.3,86,74.3,79.81
3/27/2013,79.81,89.99,78.75,89.3
3/28/2013,89.4,97,80,88.52
3/29/2013,88.96,94,84,90
3/30/2013,90.49,95,89.31,92.11
3/31/2013,92.12,96.15,92.12,96.15
4/1/2013,95.5,106.5,93.7,104.7
4/2/2013,103.73,116,100.1,116
4/3/2013,116,158.41,110,133.78
4/4/2013,133.87,150,119,135
4/5/2013,134.67,144,127.09,141.8
4/6/2013,141.8,150.03,138.5,141
4/7/2013,141,165.1,140.65,164.97
4/8/2013,164.97,198,162,185.6
4/9/2013,185.6,235.29,164.34,229
4/10/2013,228.94,259.34,70,162
4/11/2013,162,179,50,83.4
4/12/2013,81.02,112,45,109.9
4/13/2013,109.9,119,85,91.64
4/14/2013,90.44,99.99,81.94,91.11
